grade_id,subject_id,term_id,mission_id,mission_title,mission_scene_name,area_id,area_number,area_title,phase,zone_root,legacy_sources
grade_6,subject_pe_health,term_2,g6_peh_t2_m01,The Choice Compass,SCN_G6_PEH_T2_M01_TheChoiceCompass,g6_peh_t2_m01_a01,1,Goals Gate,discover_and_connect,ZONE_A01_GoalsGate,g6_peh_t2_m01_a01|g6_peh_t2_m01_a02
grade_6,subject_pe_health,term_2,g6_peh_t2_m01,The Choice Compass,SCN_G6_PEH_T2_M01_TheChoiceCompass,g6_peh_t2_m01_a02,2,Boundary Bridge,practice_and_apply,ZONE_A02_BoundaryBridge,g6_peh_t2_m01_a03|g6_peh_t2_m01_a04
grade_6,subject_pe_health,term_2,g6_peh_t2_m01,The Choice Compass,SCN_G6_PEH_T2_M01_TheChoiceCompass,g6_peh_t2_m01_a03,3,Support Beacon,resolve_and_master,ZONE_A03_SupportBeacon,g6_peh_t2_m01_a05
grade_6,subject_pe_health,term_2,g6_peh_t2_m02,The Trusted Information Hall,SCN_G6_PEH_T2_M02_TheTrustedInformationHall,g6_peh_t2_m02_a01,1,Myth Screen,discover_and_connect,ZONE_A01_MythScreen,g6_peh_t2_m02_a01|g6_peh_t2_m02_a02
grade_6,subject_pe_health,term_2,g6_peh_t2_m02,The Trusted Information Hall,SCN_G6_PEH_T2_M02_TheTrustedInformationHall,g6_peh_t2_m02_a02,2,Respect Desk,practice_and_apply,ZONE_A02_RespectDesk,g6_peh_t2_m02_a03|g6_peh_t2_m02_a04
grade_6,subject_pe_health,term_2,g6_peh_t2_m02,The Trusted Information Hall,SCN_G6_PEH_T2_M02_TheTrustedInformationHall,g6_peh_t2_m02_a03,3,Decision Board,resolve_and_master,ZONE_A03_DecisionBoard,g6_peh_t2_m02_a05
grade_6,subject_pe_health,term_2,g6_peh_t2_m03,The Family Support Circle,SCN_G6_PEH_T2_M03_TheFamilySupportCircle,g6_peh_t2_m03_a01,1,Listening Circle,discover_and_connect,ZONE_A01_ListeningCircle,g6_peh_t2_m03_a01|g6_peh_t2_m03_a02
grade_6,subject_pe_health,term_2,g6_peh_t2_m03,The Family Support Circle,SCN_G6_PEH_T2_M03_TheFamilySupportCircle,g6_peh_t2_m03_a02,2,Question Path,practice_and_apply,ZONE_A02_QuestionPath,g6_peh_t2_m03_a03|g6_peh_t2_m03_a04
grade_6,subject_pe_health,term_2,g6_peh_t2_m03,The Family Support Circle,SCN_G6_PEH_T2_M03_TheFamilySupportCircle,g6_peh_t2_m03_a03,3,Family Plan,resolve_and_master,ZONE_A03_FamilyPlan,g6_peh_t2_m03_a05
grade_6,subject_pe_health,term_2,g6_peh_t2_m04,Fielding Futures,SCN_G6_PEH_T2_M04_FieldingFutures,g6_peh_t2_m04_a01,1,Strike Lab,discover_and_connect,ZONE_A01_StrikeLab,g6_peh_t2_m04_a01|g6_peh_t2_m04_a02
grade_6,subject_pe_health,term_2,g6_peh_t2_m04,Fielding Futures,SCN_G6_PEH_T2_M04_FieldingFutures,g6_peh_t2_m04_a02,2,Fielding Shape,practice_and_apply,ZONE_A02_FieldingShape,g6_peh_t2_m04_a03|g6_peh_t2_m04_a04
grade_6,subject_pe_health,term_2,g6_peh_t2_m04,Fielding Futures,SCN_G6_PEH_T2_M04_FieldingFutures,g6_peh_t2_m04_a03,3,Modified Match,resolve_and_master,ZONE_A03_ModifiedMatch,g6_peh_t2_m04_a05
grade_6,subject_pe_health,term_2,g6_peh_t2_m05,Net/Wall Resolve,SCN_G6_PEH_T2_M05_NetWallResolve,g6_peh_t2_m05_a01,1,Ready Position,discover_and_connect,ZONE_A01_ReadyPosition,g6_peh_t2_m05_a01|g6_peh_t2_m05_a02
grade_6,subject_pe_health,term_2,g6_peh_t2_m05,Net/Wall Resolve,SCN_G6_PEH_T2_M05_NetWallResolve,g6_peh_t2_m05_a02,2,Rally Court,practice_and_apply,ZONE_A02_RallyCourt,g6_peh_t2_m05_a03|g6_peh_t2_m05_a04
grade_6,subject_pe_health,term_2,g6_peh_t2_m05,Net/Wall Resolve,SCN_G6_PEH_T2_M05_NetWallResolve,g6_peh_t2_m05_a03,3,Final Match,resolve_and_master,ZONE_A03_FinalMatch,g6_peh_t2_m05_a05
grade_6,subject_pe_health,term_3,g6_peh_t3_m01,Chain of Transmission,SCN_G6_PEH_T3_M01_ChainOfTransmission,g6_peh_t3_m01_a01,1,Source Station,discover_and_connect,ZONE_A01_SourceStation,g6_peh_t3_m01_a01|g6_peh_t3_m01_a02
grade_6,subject_pe_health,term_3,g6_peh_t3_m01,Chain of Transmission,SCN_G6_PEH_T3_M01_ChainOfTransmission,g6_peh_t3_m01_a02,2,Entry Gate,practice_and_apply,ZONE_A02_EntryGate,g6_peh_t3_m01_a03|g6_peh_t3_m01_a04
grade_6,subject_pe_health,term_3,g6_peh_t3_m01,Chain of Transmission,SCN_G6_PEH_T3_M01_ChainOfTransmission,g6_peh_t3_m01_a03,3,Chain Map,resolve_and_master,ZONE_A03_ChainMap,g6_peh_t3_m01_a05
grade_6,subject_pe_health,term_3,g6_peh_t3_m02,Prevention Patrol,SCN_G6_PEH_T3_M02_PreventionPatrol,g6_peh_t3_m02_a01,1,Hand and Respiratory Station,discover_and_connect,ZONE_A01_HandAndRespiratoryStation,g6_peh_t3_m02_a01|g6_peh_t3_m02_a02
grade_6,subject_pe_health,term_3,g6_peh_t3_m02,Prevention Patrol,SCN_G6_PEH_T3_M02_PreventionPatrol,g6_peh_t3_m02_a02,2,Vaccination and Health Guidance Desk,practice_and_apply,ZONE_A02_VaccinationAndHealthGuidanceDesk,g6_peh_t3_m02_a03|g6_peh_t3_m02_a04
grade_6,subject_pe_health,term_3,g6_peh_t3_m02,Prevention Patrol,SCN_G6_PEH_T3_M02_PreventionPatrol,g6_peh_t3_m02_a03,3,Misinformation Watch,resolve_and_master,ZONE_A03_MisinformationWatch,g6_peh_t3_m02_a05
grade_6,subject_pe_health,term_3,g6_peh_t3_m03,The One Health Marsh,SCN_G6_PEH_T3_M03_TheOneHealthMarsh,g6_peh_t3_m03_a01,1,Human Health Bank,discover_and_connect,ZONE_A01_HumanHealthBank,g6_peh_t3_m03_a01|g6_peh_t3_m03_a02
grade_6,subject_pe_health,term_3,g6_peh_t3_m03,The One Health Marsh,SCN_G6_PEH_T3_M03_TheOneHealthMarsh,g6_peh_t3_m03_a02,2,Environment Channel,practice_and_apply,ZONE_A02_EnvironmentChannel,g6_peh_t3_m03_a03|g6_peh_t3_m03_a04
grade_6,subject_pe_health,term_3,g6_peh_t3_m03,The One Health Marsh,SCN_G6_PEH_T3_M03_TheOneHealthMarsh,g6_peh_t3_m03_a03,3,Solution Lab,resolve_and_master,ZONE_A03_SolutionLab,g6_peh_t3_m03_a05
grade_6,subject_pe_health,term_3,g6_peh_t3_m04,Sanitation Summit,SCN_G6_PEH_T3_M04_SanitationSummit,g6_peh_t3_m04_a01,1,Waste Station,discover_and_connect,ZONE_A01_WasteStation,g6_peh_t3_m04_a01|g6_peh_t3_m04_a02
grade_6,subject_pe_health,term_3,g6_peh_t3_m04,Sanitation Summit,SCN_G6_PEH_T3_M04_SanitationSummit,g6_peh_t3_m04_a02,2,Vector Control Station,practice_and_apply,ZONE_A02_VectorControlStation,g6_peh_t3_m04_a03|g6_peh_t3_m04_a04
grade_6,subject_pe_health,term_3,g6_peh_t3_m04,Sanitation Summit,SCN_G6_PEH_T3_M04_SanitationSummit,g6_peh_t3_m04_a03,3,Monitoring Board,resolve_and_master,ZONE_A03_MonitoringBoard,g6_peh_t3_m04_a05
grade_6,subject_pe_health,term_3,g6_peh_t3_m05,Community Dance Leadership,SCN_G6_PEH_T3_M05_CommunityDanceLeadership,g6_peh_t3_m05_a01,1,Warm-Up Circle,discover_and_connect,ZONE_A01_WarmUpCircle,g6_peh_t3_m05_a01|g6_peh_t3_m05_a02
grade_6,subject_pe_health,term_3,g6_peh_t3_m05,Community Dance Leadership,SCN_G6_PEH_T3_M05_CommunityDanceLeadership,g6_peh_t3_m05_a02,2,Formation Lab,practice_and_apply,ZONE_A02_FormationLab,g6_peh_t3_m05_a03|g6_peh_t3_m05_a04
grade_6,subject_pe_health,term_3,g6_peh_t3_m05,Community Dance Leadership,SCN_G6_PEH_T3_M05_CommunityDanceLeadership,g6_peh_t3_m05_a03,3,Community Performance,resolve_and_master,ZONE_A03_CommunityPerformance,g6_peh_t3_m05_a05
grade_6,subject_science,term_1,g6_sci_t1_m01,The Frozen Flowchart,SCN_G6_SCI_T1_M01_TheFrozenFlowchart,g6_sci_t1_m01_a01,1,Melting Chamber,discover_and_connect,ZONE_A01_MeltingChamber,g6_sci_t1_m01_a01|g6_sci_t1_m01_a02
grade_6,subject_science,term_1,g6_sci_t1_m01,The Frozen Flowchart,SCN_G6_SCI_T1_M01_TheFrozenFlowchart,g6_sci_t1_m01_a02,2,Condensation Tunnel,practice_and_apply,ZONE_A02_CondensationTunnel,g6_sci_t1_m01_a03|g6_sci_t1_m01_a04
grade_6,subject_science,term_1,g6_sci_t1_m01,The Frozen Flowchart,SCN_G6_SCI_T1_M01_TheFrozenFlowchart,g6_sci_t1_m01_a03,3,Flowchart Core,resolve_and_master,ZONE_A03_FlowchartCore,g6_sci_t1_m01_a05
grade_6,subject_science,term_1,g6_sci_t1_m02,The Reversible Workshop,SCN_G6_SCI_T1_M02_TheReversibleWorkshop,g6_sci_t1_m02_a01,1,Shape Bench,discover_and_connect,ZONE_A01_ShapeBench,g6_sci_t1_m02_a01|g6_sci_t1_m02_a02
grade_6,subject_science,term_1,g6_sci_t1_m02,The Reversible Workshop,SCN_G6_SCI_T1_M02_TheReversibleWorkshop,g6_sci_t1_m02_a02,2,Reversibility Gate,practice_and_apply,ZONE_A02_ReversibilityGate,g6_sci_t1_m02_a03|g6_sci_t1_m02_a04
grade_6,subject_science,term_1,g6_sci_t1_m02,The Reversible Workshop,SCN_G6_SCI_T1_M02_TheReversibleWorkshop,g6_sci_t1_m02_a03,3,Air Map,resolve_and_master,ZONE_A03_AirMap,g6_sci_t1_m02_a05
grade_6,subject_science,term_1,g6_sci_t1_m03,The Separation Market,SCN_G6_SCI_T1_M03_TheSeparationMarket,g6_sci_t1_m03_a01,1,Hand Separation Stall,discover_and_connect,ZONE_A01_HandSeparationStall,g6_sci_t1_m03_a01|g6_sci_t1_m03_a02
grade_6,subject_science,term_1,g6_sci_t1_m03,The Separation Market,SCN_G6_SCI_T1_M03_TheSeparationMarket,g6_sci_t1_m03_a02,2,Magnet Stall,practice_and_apply,ZONE_A02_MagnetStall,g6_sci_t1_m03_a03|g6_sci_t1_m03_a04
grade_6,subject_science,term_1,g6_sci_t1_m03,The Separation Market,SCN_G6_SCI_T1_M03_TheSeparationMarket,g6_sci_t1_m03_a03,3,Evaporation Stall,resolve_and_master,ZONE_A03_EvaporationStall,g6_sci_t1_m03_a05
grade_6,subject_science,term_1,g6_sci_t1_m04,The Fair Test Foundry,SCN_G6_SCI_T1_M04_TheFairTestFoundry,g6_sci_t1_m04_a01,1,Question Forge,discover_and_connect,ZONE_A01_QuestionForge,g6_sci_t1_m04_a01|g6_sci_t1_m04_a02
grade_6,subject_science,term_1,g6_sci_t1_m04,The Fair Test Foundry,SCN_G6_SCI_T1_M04_TheFairTestFoundry,g6_sci_t1_m04_a02,2,Measurement Bench,practice_and_apply,ZONE_A02_MeasurementBench,g6_sci_t1_m04_a03|g6_sci_t1_m04_a04
grade_6,subject_science,term_1,g6_sci_t1_m04,The Fair Test Foundry,SCN_G6_SCI_T1_M04_TheFairTestFoundry,g6_sci_t1_m04_a03,3,Evidence Press,resolve_and_master,ZONE_A03_EvidencePress,g6_sci_t1_m04_a05
grade_6,subject_science,term_1,g6_sci_t1_m05,The Living Systems Conservatory,SCN_G6_SCI_T1_M05_TheLivingSystemsConservatory,g6_sci_t1_m05_a01,1,Circulation Gallery,discover_and_connect,ZONE_A01_CirculationGallery,g6_sci_t1_m05_a01|g6_sci_t1_m05_a02
grade_6,subject_science,term_1,g6_sci_t1_m05,The Living Systems Conservatory,SCN_G6_SCI_T1_M05_TheLivingSystemsConservatory,g6_sci_t1_m05_a02,2,Propagation Beds,practice_and_apply,ZONE_A02_PropagationBeds,g6_sci_t1_m05_a03|g6_sci_t1_m05_a04
grade_6,subject_science,term_1,g6_sci_t1_m05,The Living Systems Conservatory,SCN_G6_SCI_T1_M05_TheLivingSystemsConservatory,g6_sci_t1_m05_a03,3,Systems Summit,resolve_and_master,ZONE_A03_SystemsSummit,g6_sci_t1_m05_a05
grade_6,subject_science,term_2,g6_sci_t2_m01,The Broken Food Web,SCN_G6_SCI_T2_M01_TheBrokenFoodWeb,g6_sci_t2_m01_a01,1,Producer Meadow,discover_and_connect,ZONE_A01_ProducerMeadow,g6_sci_t2_m01_a01|g6_sci_t2_m01_a02
grade_6,subject_science,term_2,g6_sci_t2_m01,The Broken Food Web,SCN_G6_SCI_T2_M01_TheBrokenFoodWeb,g6_sci_t2_m01_a02,2,Scavenger Ridge,practice_and_apply,ZONE_A02_ScavengerRidge,g6_sci_t2_m01_a03|g6_sci_t2_m01_a04
grade_6,subject_science,term_2,g6_sci_t2_m01,The Broken Food Web,SCN_G6_SCI_T2_M01_TheBrokenFoodWeb,g6_sci_t2_m01_a03,3,Interaction Web,resolve_and_master,ZONE_A03_InteractionWeb,g6_sci_t2_m01_a05
grade_6,subject_science,term_2,g6_sci_t2_m02,The Biotic–Abiotic Basin,SCN_G6_SCI_T2_M02_TheBioticAbioticBasin,g6_sci_t2_m02_a01,1,Living Bank,discover_and_connect,ZONE_A01_LivingBank,g6_sci_t2_m02_a01|g6_sci_t2_m02_a02
grade_6,subject_science,term_2,g6_sci_t2_m02,The Biotic–Abiotic Basin,SCN_G6_SCI_T2_M02_TheBioticAbioticBasin,g6_sci_t2_m02_a02,2,Interaction Channel,practice_and_apply,ZONE_A02_InteractionChannel,g6_sci_t2_m02_a03|g6_sci_t2_m02_a04
grade_6,subject_science,term_2,g6_sci_t2_m02,The Biotic–Abiotic Basin,SCN_G6_SCI_T2_M02_TheBioticAbioticBasin,g6_sci_t2_m02_a03,3,Restoration Plan,resolve_and_master,ZONE_A03_RestorationPlan,g6_sci_t2_m02_a05
grade_6,subject_science,term_2,g6_sci_t2_m03,The Machine Village,SCN_G6_SCI_T2_M03_TheMachineVillage,g6_sci_t2_m03_a01,1,Inclined Plane Road,discover_and_connect,ZONE_A01_InclinedPlaneRoad,g6_sci_t2_m03_a01|g6_sci_t2_m03_a02
grade_6,subject_science,term_2,g6_sci_t2_m03,The Machine Village,SCN_G6_SCI_T2_M03_TheMachineVillage,g6_sci_t2_m03_a02,2,Lever Workshop,practice_and_apply,ZONE_A02_LeverWorkshop,g6_sci_t2_m03_a03|g6_sci_t2_m03_a04
grade_6,subject_science,term_2,g6_sci_t2_m03,The Machine Village,SCN_G6_SCI_T2_M03_TheMachineVillage,g6_sci_t2_m03_a03,3,Design Desk,resolve_and_master,ZONE_A03_DesignDesk,g6_sci_t2_m03_a05
grade_6,subject_science,term_2,g6_sci_t2_m04,The Lever and Wave Crossing,SCN_G6_SCI_T2_M04_TheLeverAndWaveCrossing,g6_sci_t2_m04_a01,1,Lever Question,discover_and_connect,ZONE_A01_LeverQuestion,g6_sci_t2_m04_a01|g6_sci_t2_m04_a02
grade_6,subject_science,term_2,g6_sci_t2_m04,The Lever and Wave Crossing,SCN_G6_SCI_T2_M04_TheLeverAndWaveCrossing,g6_sci_t2_m04_a02,2,Energy Drop,practice_and_apply,ZONE_A02_EnergyDrop,g6_sci_t2_m04_a03|g6_sci_t2_m04_a04
grade_6,subject_science,term_2,g6_sci_t2_m04,The Lever and Wave Crossing,SCN_G6_SCI_T2_M04_TheLeverAndWaveCrossing,g6_sci_t2_m04_a03,3,Crossing Control,resolve_and_master,ZONE_A03_CrossingControl,g6_sci_t2_m04_a05
grade_6,subject_science,term_2,g6_sci_t2_m05,The Ripple Research Center,SCN_G6_SCI_T2_M05_TheRippleResearchCenter,g6_sci_t2_m05_a01,1,Crest Lab,discover_and_connect,ZONE_A01_CrestLab,g6_sci_t2_m05_a01|g6_sci_t2_m05_a02
grade_6,subject_science,term_2,g6_sci_t2_m05,The Ripple Research Center,SCN_G6_SCI_T2_M05_TheRippleResearchCenter,g6_sci_t2_m05_a02,2,Frequency Clock,practice_and_apply,ZONE_A02_FrequencyClock,g6_sci_t2_m05_a03|g6_sci_t2_m05_a04
grade_6,subject_science,term_2,g6_sci_t2_m05,The Ripple Research Center,SCN_G6_SCI_T2_M05_TheRippleResearchCenter,g6_sci_t2_m05_a03,3,Research Console,resolve_and_master,ZONE_A03_ResearchConsole,g6_sci_t2_m05_a05
grade_6,subject_science,term_3,g6_sci_t3_m01,The Moving Sound Canyon,SCN_G6_SCI_T3_M01_TheMovingSoundCanyon,g6_sci_t3_m01_a01,1,Rope Ridge,discover_and_connect,ZONE_A01_RopeRidge,g6_sci_t3_m01_a01|g6_sci_t3_m01_a02
grade_6,subject_science,term_3,g6_sci_t3_m01,The Moving Sound Canyon,SCN_G6_SCI_T3_M01_TheMovingSoundCanyon,g6_sci_t3_m01_a02,2,Energy Marker,practice_and_apply,ZONE_A02_EnergyMarker,g6_sci_t3_m01_a03|g6_sci_t3_m01_a04
grade_6,subject_science,term_3,g6_sci_t3_m01,The Moving Sound Canyon,SCN_G6_SCI_T3_M01_TheMovingSoundCanyon,g6_sci_t3_m01_a03,3,Recede Track,resolve_and_master,ZONE_A03_RecedeTrack,g6_sci_t3_m01_a05
grade_6,subject_science,term_3,g6_sci_t3_m02,The Volcano Formation Map,SCN_G6_SCI_T3_M02_TheVolcanoFormationMap,g6_sci_t3_m02_a01,1,Crust Model,discover_and_connect,ZONE_A01_CrustModel,g6_sci_t3_m02_a01|g6_sci_t3_m02_a02
grade_6,subject_science,term_3,g6_sci_t3_m02,The Volcano Formation Map,SCN_G6_SCI_T3_M02_TheVolcanoFormationMap,g6_sci_t3_m02_a02,2,Reliable Source Desk,practice_and_apply,ZONE_A02_ReliableSourceDesk,g6_sci_t3_m02_a03|g6_sci_t3_m02_a04
grade_6,subject_science,term_3,g6_sci_t3_m02,The Volcano Formation Map,SCN_G6_SCI_T3_M02_TheVolcanoFormationMap,g6_sci_t3_m02_a03,3,Risk Zone Workshop,resolve_and_master,ZONE_A03_RiskZoneWorkshop,g6_sci_t3_m02_a05
grade_6,subject_science,term_3,g6_sci_t3_m03,The Eruption Evidence Archive,SCN_G6_SCI_T3_M03_TheEruptionEvidenceArchive,g6_sci_t3_m03_a01,1,Timeline Desk,discover_and_connect,ZONE_A01_TimelineDesk,g6_sci_t3_m03_a01|g6_sci_t3_m03_a02
grade_6,subject_science,term_3,g6_sci_t3_m03,The Eruption Evidence Archive,SCN_G6_SCI_T3_M03_TheEruptionEvidenceArchive,g6_sci_t3_m03_a02,2,Community Memory Booth,practice_and_apply,ZONE_A02_CommunityMemoryBooth,g6_sci_t3_m03_a03|g6_sci_t3_m03_a04
grade_6,subject_science,term_3,g6_sci_t3_m03,The Eruption Evidence Archive,SCN_G6_SCI_T3_M03_TheEruptionEvidenceArchive,g6_sci_t3_m03_a03,3,Uncertainty Board,resolve_and_master,ZONE_A03_UncertaintyBoard,g6_sci_t3_m03_a05
grade_6,subject_science,term_3,g6_sci_t3_m04,The Alert Level Command Center,SCN_G6_SCI_T3_M04_TheAlertLevelCommandCenter,g6_sci_t3_m04_a01,1,Monitoring Screen,discover_and_connect,ZONE_A01_MonitoringScreen,g6_sci_t3_m04_a01|g6_sci_t3_m04_a02
grade_6,subject_science,term_3,g6_sci_t3_m04,The Alert Level Command Center,SCN_G6_SCI_T3_M04_TheAlertLevelCommandCenter,g6_sci_t3_m04_a02,2,Escalation Desk,practice_and_apply,ZONE_A02_EscalationDesk,g6_sci_t3_m04_a03|g6_sci_t3_m04_a04
grade_6,subject_science,term_3,g6_sci_t3_m04,The Alert Level Command Center,SCN_G6_SCI_T3_M04_TheAlertLevelCommandCenter,g6_sci_t3_m04_a03,3,After Clearance,resolve_and_master,ZONE_A03_AfterClearance,g6_sci_t3_m04_a05
grade_6,subject_science,term_3,g6_sci_t3_m05,The Seasonal Sky Observatory,SCN_G6_SCI_T3_M05_TheSeasonalSkyObservatory,g6_sci_t3_m05_a01,1,Season Deck,discover_and_connect,ZONE_A01_SeasonDeck,g6_sci_t3_m05_a01|g6_sci_t3_m05_a02
grade_6,subject_science,term_3,g6_sci_t3_m05,The Seasonal Sky Observatory,SCN_G6_SCI_T3_M05_TheSeasonalSkyObservatory,g6_sci_t3_m05_a02,2,System Model,practice_and_apply,ZONE_A02_SystemModel,g6_sci_t3_m05_a03|g6_sci_t3_m05_a04
grade_6,subject_science,term_3,g6_sci_t3_m05,The Seasonal Sky Observatory,SCN_G6_SCI_T3_M05_TheSeasonalSkyObservatory,g6_sci_t3_m05_a03,3,Constellation Council,resolve_and_master,ZONE_A03_ConstellationCouncil,g6_sci_t3_m05_a05
